X1,X2,X3,X4,X5,X6,X7
7.072,182,0.015,2.955,42.15,0.694,0
6.952,286,0.015,5.178,40.127,0.612,0
10.268,314,0.01,4.402,0,0.701,0
7.408,4,0.006,0,0,0,0
12.199,1254,0.003,4.317,77.395,0.372,0
3.125,5,0.017,0,0,0,0
5.418,33,0.013,0,0,0,0
1.845,13,0,3.531,0,0.426,0
6.52,208,0.018,4.223,23.298,0.538,0
7.224,208,0.003,0,0,0,0
5.112,19,0.004,5.135,100.305,0.703,0
2.675,4,0.05,0,0,0,0
12.522,565,0.008,4.838,0,0.607,0
5.787,68,0.02,3.312,0,0.643,0
9.694,414,0.019,4.436,0,0.619,0
3.346,10,0.019,0,0,0,0
2.802,13,0.021,3.643,12.381,0.718,0
6.613,71,0.018,4.851,16.605,0.754,0
7.097,33,0.011,0,0,0,0
5.434,42,0.007,0,0,0,0
9.36,374,0.005,0,0,0,0
5.117,43,0.006,0,0,0,0
5.361,257,0.031,3.118,14.18,0.516,0
9.679,222,0.016,6.925,0,0.69,0
7.921,146,0.009,4.957,41.031,0.67,0
2.658,8,0.031,0,0,0,0
8.075,172,0.015,4.106,18.272,0.565,0
5.689,89,0.047,6.491,0,0.659,0
3.974,11,0.005,0,0,0,0
2.639,31,0.035,0,0,0,0
3.233,23,0.012,1.858,55.531,0.709,0
2.343,7,0.02,2.28,29.293,0.545,0
10.58,219,0.003,0,0,0,0
2.053,8,0.011,4.625,83.047,0.597,0
9.82,271,0.003,4.822,75.788,0.598,0
8.855,697,0.026,2.472,0,0.411,0
4.547,67,0.024,0,0,0,0
3.423,44,0.019,4.258,0,0.595,0
7.071,176,0.005,4.245,49.727,0.689,0
3.486,20,0.047,5.553,11.153,0.572,0
4.51,39,0.021,6.46,0,0.654,0
10.952,1211,0.009,5.079,0,0.597,0
3.811,21,0.028,2.64,25.923,0.75,0
9.138,4,0.003,0,0,0,0
9.156,314,0.04,4.637,0,0.785,0
2.628,20,0.01,4.171,111.484,0.527,0
3.807,33,0.02,2.64,25.923,0.785,0
2.654,27,0.009,0,0,0,0
19.349,1053,0.003,7.641,0,0.578,0
5.586,118,0.037,3.232,28.056,0.624,0
29.965,4,0.004,0,0,0,0
8.343,293,0.023,6.85,0,0.645,0
5.496,65,0.025,2.301,0,0.872,0
6.099,55,0.015,3.442,0,0.718,0
7.274,344,0.007,4.612,0,0.671,0
2.145,4,0.023,0,0,0,0
13.928,669,0.006,5.891,0,0.446,0
3.033,4,0.009,4.502,0,0.627,0
2.883,38,0.068,3.267,14.622,0.64,0
5.801,5,0.019,0,0,0,0
5.431,34,0.04,0,0,0,0
25.263,4,0.002,0,0,0,0
7.461,109,0.018,5.429,25.786,0.739,0
6.973,147,0.008,0,0,0,0
7.725,36,0.004,5.484,84.615,0.724,0
9.064,843,0.009,4.114,0,0.472,0
3.596,5,0.01,5.884,54.186,0.564,0
3.598,10,0.019,0,0,0,0
6.025,14,0.019,3.734,19.441,0.719,0
4.212,18,0.009,7.929,0,0.64,0
4.658,17,0.018,3.038,23.787,0.675,0
5.213,67,0.009,0,0,0,0
6.738,90,0.027,4.602,11.322,0.684,0
2.949,27,0.013,0,0,0,0
7.267,176,0.015,3.03,0,0.654,0
4.194,18,0.012,3.666,39.755,0.752,0
3.599,24,0.012,0,0,0,0
2.687,24,0.027,2.794,0,0.668,0
9.882,6,0.016,0,0,0,0
6.375,148,0.033,5.358,0,0.666,0
5.616,77,0.019,2.988,0,0.607,0
3.312,7,0.032,0,0,0,0
11.615,658,0.021,3.879,29.766,0.5,0
5.528,58,0.013,3.04,0,0.672,0
5.337,56,0.015,4.975,0,0.654,0
4.546,100,0.009,0,0,0,0
8.378,135,0.015,0,0,0,0
6.699,142,0.021,6.084,12.4,0.611,0
1.634,5,0.12,3.846,19.448,0.58,0
5.764,114,0.061,2.351,0,0.593,0
5.752,4,0.013,0,0,0,0
11.72,1209,0.019,4.759,0,0.418,0
4.079,21,0.017,0,0,0,0
5.966,126,0.031,3.984,26.949,0.645,0
3.039,45,0.017,3.221,27.659,0.528,0
3.138,36,0,0,0,0,0
11.13,627,0.013,5.35,0,0.548,0
10.346,568,0.008,0,0,0,0
2.281,7,0.017,2.87,0,0.588,0
6.178,27,0.008,6.009,54.044,0.735,0
5.9,92,0.015,4.329,0,0.475,0
18.581,468,0.004,5.251,48.625,0.503,0
8.012,81,0.016,0,0,0,0
13.799,427,0.011,6.437,43.234,0.626,0
6.222,63,0.015,6.602,0,0.833,0
3.621,67,0.007,3.239,70.597,0.515,0
1.487,9,0.044,13.162,0,0.496,0
4.565,26,0.006,4.181,155.847,0.631,0
3.565,13,0.024,3.165,24.297,0.733,0
10.157,205,0.013,3.36,0,0.651,0
13.626,711,0.005,4.011,53.745,0.532,0
3.931,12,0.007,2.673,82.01,0.783,0
3.332,5,0.008,3.946,0,0.79,0
11.539,156,0.011,5.821,0,0.717,0
4.732,65,0.031,5.464,0,0.674,0
6.366,116,0.014,6.191,23.267,0.716,0
6.723,79,0.013,6.203,49.584,0.67,0
7.531,43,0.006,4.064,62.311,0.695,0
2.744,4,0,4.106,0,0.496,0
14.376,10,0.006,0,0,0,0
5.843,7,0.013,0,0,0,0
2.782,19,0.007,4.05,78.608,0.62,0
7.2,190,0.03,6.822,0,0.616,0
5.228,4,0.013,2.309,0,0.594,0
3.197,21,0.007,0,0,0,0
3.313,27,0.013,0,0,0,0
4.223,35,0.006,0,0,0,0
7.056,244,0.016,0,0,0,0
10.763,57,0.013,4.343,0,0.538,0
6.269,77,0.009,0,0,0,0
3.346,6,0.005,3.599,0,0.56,0
7.887,385,0.011,0,0,0,0
3.39,56,0.044,3.14,0,0.604,0
6.157,38,0.005,4.261,75.19,0.709,0
8.35,79,0.003,5.561,92.27,0.761,0
13.938,1163,0.005,0,0,0,0
2.617,26,0.044,4.103,17.39,0.686,0
3.689,28,0.036,3.745,18.666,0.576,0
2.598,34,0.029,0,0,0,0
6.726,115,0.006,5.764,0,0.551,0
3.156,36,0.044,4.969,13.877,0.659,0
3.268,12,0.023,3.584,27.369,0.712,0
3.157,10,0.008,3.815,0,0.571,0
6.4,242,0.026,5.111,0,0.614,0
3.857,12,0.025,0,0,0,0
20.869,7,0.005,0,0,0,0
5.299,107,0.009,0,0,0,0
15.017,653,0.004,4.4,58.448,0.555,0
3.889,18,0.034,3.083,22.797,0.735,0
14.928,1159,0.006,5.03,0,0.417,0
4.559,22,0.005,0,0,0,0
11.903,1233,0.006,3.355,0,0.548,0
1.556,23,0.148,4.598,15.317,0.515,0
5.439,257,0.038,6.418,0,0.688,0
24.547,5,0.002,0,0,0,0
3.45,6,0.007,0,0,0,0
6.395,71,0.037,0,0,0,0
7.09,172,0.005,0,0,0,0
4.466,8,0.013,0,0,0,0
5.826,90,0.013,4.625,35.431,0.694,0
2.485,5,0.011,3.502,74.468,0.706,0
9.755,477,0.01,0,0,0,0
12.591,519,0.002,4.597,0,0.52,0
8.973,275,0.01,5.702,0,0.778,0
4.457,46,0.07,2.537,0,0.629,0
3.717,26,0.023,0,0,0,0
6.45,676,0.071,0,0,0,0
3.597,23,0.01,1.912,44.61,0.627,0
4.713,108,0.011,4.69,0,0.599,0
5.578,177,0.018,3.671,42.093,0.632,0
6.149,32,0.004,0,0,0,0
4.877,56,0.029,3.084,19.173,0.697,0
3.034,4,0.014,4.214,39.558,0.583,0
6.394,111,0.022,0,0,0,0
6.741,197,0.013,4.321,37.754,0.726,0
12.786,11,0.011,0,0,0,0
3.291,29,0.019,4.002,0,0.727,0
2.503,4,0.015,3.984,41.081,0.691,0
5.579,115,0.018,4.966,23.931,0.727,0
8.268,202,0.004,0,0,0,0
3.855,49,0.017,4.021,38.433,0.67,0
3.98,17,0.012,0,0,0,0
2.645,21,0.028,2.477,0,0.628,0
4.409,107,0.015,0,0,0,0
3.649,5,0.021,0,0,0,0
4.319,54,0.012,2.978,48.265,0.7,0
3.265,41,0.009,0,0,0,0
7.023,221,0.026,4.383,0,0.702,0
10.143,4,0.011,0,0,0,0
3.701,16,0.01,3.044,0,0.645,0
6.853,118,0.024,4.962,23.898,0.726,0
7.628,454,0.015,3.783,0,0.65,0
10.372,4,0.002,0,0,0,0
4.078,17,0.011,0,0,0,0
3.11,29,0.024,3.88,37.116,0.697,0
6.169,70,0.024,2.891,0,0.657,0
2.618,10,0.027,3.282,28.103,0.7,0
6.456,188,0.03,4.07,14.114,0.626,0
10.305,912,0.015,0,0,0,0
5.104,160,0.026,4.111,18.424,0.769,0
3.301,6,0.013,2.056,0,0.567,0
5.151,8,0.002,3.714,0,0.705,0
5.189,14,0.023,0,0,0,0
8.362,139,0.004,4.474,61.546,0.693,0
4.75,43,0.003,0,0,0,0
4.135,32,0.013,3.529,44.082,0.683,0
5.662,55,0.011,0,0,0,0
6.634,206,0.019,3.202,0,0.567,0
4.366,6,0.005,0,0,0,0
6.934,193,0.025,2.434,21.395,0.59,0
1.553,11,0.027,2.181,70.579,0.588,0
4.444,25,0.057,3.257,25.026,0.622,0
10.332,425,0.016,0,0,0,0
6.24,130,0.035,0,0,0,0
4.43,33,0.032,2.085,19.122,0.747,0
8.972,604,0.006,3.326,0,0.471,0
6.647,23,0.01,0,0,0,0
3.253,4,0.002,0,0,0,0
5.75,84,0.012,4.999,0,0.653,0
3.664,54,0.018,0,0,0,0
2.513,41,0.071,4.764,11.322,0.596,0
2.905,6,0.024,0,0,0,0
6.806,158,0.024,3.392,22.383,0.601,0
5.526,268,0.009,3.465,54.7,0.612,0
4.925,12,0.003,4.701,160.377,0.763,0
7.512,216,0.01,4.848,23.882,0.721,0
9.581,217,0.018,0,0,0,0
3.848,7,0.012,0,0,0,0
6.023,165,0.01,0,0,0,0
15.737,942,0.009,3.655,0,0.376,0
4.268,39,0.006,0,0,0,0
5.604,106,0.005,4.427,0,0.842,0
35.339,5,0.002,0,0,0,0
5.478,50,0.014,0,0,0,0
3.28,32,0.006,2.986,65.162,0.803,0
10.004,966,0.008,4.032,0,0.364,0
4.887,25,0.009,4.157,45.233,0.738,0
6.445,4,0.004,0,0,0,0
6.304,8,0.021,5.23,28.425,0.629,0
5.104,4,0.021,0,0,0,0
4.92,63,0.009,5.487,0,0.695,0
7.264,110,0.021,5.372,49.839,0.667,0
8.459,108,0.006,3.235,0,0.679,0
1.72,26,0.057,3.696,0,0.726,0
4.401,20,0.025,4.696,0,0.542,0
6.998,4,0.007,4.311,48.376,0.529,0
4.054,12,0.014,0,0,0,0
6.159,223,0.02,10.347,0,0.403,0
3.458,14,0.011,3.869,39.213,0.66,0
5.51,55,0.008,4.151,61.74,0.778,0
5.114,34,0.007,0,0,0,0
3.081,81,0.029,1.623,0,0.629,0
3.803,12,0.011,0,0,0,0
7.292,57,0.006,5.152,0,0.721,0
2.903,18,0.022,5.035,25.398,0.629,0
6.99,211,0.015,3.852,33.742,0.581,0
2.95,6,0.042,5.895,0,0.691,0
10.554,237,0.007,5.651,0,0.526,0
3.553,9,0.03,0,0,0,0
4.938,22,0.029,0,0,0,0
6.16,141,0.006,0,0,0,0
7.974,271,0.007,6.916,0,0.58,0
7.1,7,0.002,0,0,0,0
3.306,55,0.067,7.144,0,0.6,0
3.238,19,0.013,2.834,0,0.732,0
5.791,167,0.011,0,0,0,0
6.428,192,0.014,4.642,0,0.732,0
4.165,34,0.046,0,0,0,0
7.372,4,0.005,0,0,0,0
5.593,83,0.011,0,0,0,0
5.456,42,0.012,4.307,39.121,0.696,0
5.456,84,0.013,4.599,0,0.812,0
7.471,238,0.019,3.755,0,0.619,0
4.356,55,0.04,0,0,0,0
3.15,29,0.011,2.738,0,0.808,0
4.509,19,0.03,0,0,0,0
2.712,33,0.032,3.086,0,0.782,0
5.675,19,0.005,0,0,0,0
11.838,334,0.004,4.747,33.27,0.568,0
12.544,9,0.013,0,0,0,0
13.46,1204,0.006,0,0,0,0
3.557,69,0.018,3.762,0,0.495,0
4.383,22,0.015,1.872,0,0.491,0
9.344,229,0.004,4.243,0,0.595,0
1.716,19,0.039,1.98,45.995,0.646,0
4.162,20,0.013,0,0,0,0
17.591,4,0.005,0,0,0,0
2.481,66,0.064,2.193,0,0.673,0
6.712,227,0.016,4.118,0,0.709,0
5.957,41,0.015,4.278,24.875,0.713,0
6.911,141,0.022,0,0,0,0
6.453,35,0.013,0,0,0,0
4.048,43,0.038,6.355,18.381,0.696,0
99.116,28,0.001,0,0,0,0
2.216,20,0.017,3.927,62.649,0.476,0
3.548,6,0.019,4.255,0,0.766,0
4.858,18,0.009,0,0,0,0
3.852,38,0.039,2.769,0,0.795,0
4.42,11,0.018,0,0,0,0
4.226,28,0.009,4.168,64.426,0.659,0
10.625,1254,0.003,4.754,78.823,0.515,0
4.222,25,0.036,4.955,17.656,0.669,0
4.629,50,0.014,0,0,0,0
14.432,1252,0.014,5.752,0,0.639,0
11.552,662,0.014,5.613,29.292,0.49,0
6.627,128,0.005,2.747,45.131,0.562,0
4.673,8,0.004,0,0,0,0
3.282,12,0.012,0,0,0,0
3.621,7,0.008,0,0,0,0
2.638,4,0.039,2.087,0,0.602,0
8.003,102,0.015,0,0,0,0
4.686,29,0,3.29,0,0.547,0
4.52,36,0.007,3.404,0,0.651,0
3.34,16,0.035,0,0,0,0
3.402,36,0.012,0,0,0,0
14.899,4,0.002,0,0,0,0
13.076,12,0.002,0,0,0,0
10.553,726,0.017,2.908,0,0.436,0
7.438,783,0.017,3.672,0,0.41,0
6.574,469,0.01,0,0,0,0
14.766,1255,0.012,0,0,0,0
5.819,119,0.011,4.113,0,0.693,0
4.584,201,0.017,3.031,0,0.582,0
3.261,4,0.021,0,0,0,0
8.207,595,0.047,3.156,0,0.465,0
2.178,4,0.016,0,0,0,0
3.679,15,0.014,4.307,39.121,0.66,0
5.488,70,0.007,0,0,0,0
10.796,153,0.01,4.988,28.706,0.657,0
7.056,174,0.01,3.021,0,0.627,0
5.613,281,0.006,0,0,0,0
8.211,597,0.022,0,0,0,0
12.702,873,0.004,6.261,0,0.603,0
6.547,65,0.015,4.907,49.908,0.776,0
5.526,77,0.006,3.213,100.8,0.691,0
3.638,25,0.023,2.513,25.725,0.7,0
2.84,16,0.312,3.942,13.837,0.473,0
3.249,31,0.023,3.209,21.557,0.741,0
9.46,159,0.019,4.326,0,0.647,0
6.512,111,0.014,4.479,0,0.733,0
2.065,5,0.015,0,0,0,0
14.272,1164,0.003,5.498,49.285,0.409,0
2.834,28,0.041,2.39,12.656,0.72,0
4.653,45,0.008,0,0,0,0
6.44,85,0.015,3.978,42.217,0.79,0
2.069,4,0.011,2.473,0,0.512,0
3.796,27,0.015,0,0,0,0
12.157,567,0.014,4.466,0,0.534,0
4.169,23,0.015,5.277,0,0.643,0
6.122,13,0.003,5.153,147.289,0.85,0
1.905,8,0.036,1.614,22.491,0.599,0
3.681,10,0.025,0,0,0,0
6.107,417,0.071,5.575,0,0.603,0
3.722,22,0.015,5.689,0,0.611,0
5.969,40,0.013,6.083,27.301,0.681,0
12.424,1248,0.013,5.919,0,0.551,0
14.051,5,0.005,0,0,0,0
5.074,23,0.022,2.351,0,0.627,0
3.95,25,0.018,0,0,0,0
4.93,19,0.015,3.763,26.525,0.631,0
9.742,25,0.008,4.084,31.728,0.626,0
8.174,649,0.015,0,0,0,0
3.739,39,0.036,2.153,21.518,0.698,0
6.567,61,0.01,3.802,0,0.836,0
4.042,33,0.022,5.224,0,0.626,0
9.613,276,0.021,0,0,0,0
6.677,73,0.017,0,0,0,0
3.819,13,0.015,3.465,0,0.862,0
5.924,25,0.009,4.182,0,0.751,0
3.739,6,0.014,3.967,0,0.749,0
4.428,68,0.056,4.087,0,0.584,0
4.681,72,0.029,2.881,0,0.707,0
9.771,1217,0.021,0,0,0,0
8.222,84,0.011,5.702,36.085,0.784,0
4.38,123,0.064,0,0,0,0
9.53,138,0.013,5.28,56.499,0.582,0
1.508,9,0.086,0,0,0,0
2.78,154,0.066,5.861,0,0.533,0
2.387,25,0.014,0,0,0,0
2.532,5,0.003,3.936,187.371,0.633,0
8.57,217,0.018,5.463,28.151,0.771,0
6.183,63,0.016,2.92,0,0.67,0
26.626,9,0.002,0,0,0,0
6.898,239,0.024,0,0,0,0
6.401,135,0.042,1.819,19.249,0.642,0
7.522,902,0.006,0,0,0,0
11.723,984,0.003,0,0,0,0
4.156,104,0.018,3.369,0,0.573,0
6.059,52,0.011,0,0,0,0
6.593,372,0.028,4.435,9.65,0.752,0
5.516,121,0.017,5.139,27.91,0.611,0
14.016,4,0.005,0,0,0,0
5.357,63,0.021,4.118,21.928,0.721,0
4.631,40,0.032,0,0,0,0
4.02,28,0.01,5.975,41.821,0.551,0
1.401,15,0.078,6.216,0,0.532,0
10.926,406,0.008,5.163,0,0.524,0
2.479,11,0.016,3.545,0,0.734,0
3.248,5,0.012,0,0,0,0
10.069,4,0.002,0,0,0,0
9.403,158,0.018,4.109,21.055,0.631,0
3.362,13,0.014,3.948,0,0.814,0
5.858,42,0.016,4.384,21.005,0.693,0
8.471,588,0.006,4.484,0,0.472,0
3.582,14,0.014,5.658,0,0.625,0
4.204,4,0.006,0,0,0,0
4.495,60,0.017,0,0,0,0
3.174,14,0.008,5.113,0,0.652,0
8.418,192,0.011,6.818,0,0.779,0
10.455,1091,0.003,5.252,0,0.392,0
3.494,11,0.022,3.057,0,0.775,0
4.149,13,0.021,2.546,0,0.566,0
11.511,1063,0.01,4.216,0,0.601,0
5.277,48,0.006,0,0,0,0
4.782,38,0.005,0,0,0,0
4.739,51,0.01,3.557,45.141,0.736,0
4.068,4,0.016,0,0,0,0
2.962,52,0.096,5.748,0,0.438,0
7.207,476,0.023,0,0,0,0
3.857,20,0.009,0,0,0,0
6.34,76,0.025,6.223,0,0.698,0
8.21,8,0.011,0,0,0,0
6.675,138,0.006,0,0,0,0
9.245,330,0.019,4.839,0,0.603,0
4.427,60,0.022,5.79,30.381,0.676,0
5.181,64,0.008,2.961,50.532,0.656,0
5.047,32,0.009,3.804,0,0.734,0
16.918,10,0.002,0,0,0,0
4.317,68,0.019,3.872,0,0.656,0
6.395,9,0.005,0,0,0,0
5.649,32,0.011,4.232,51.211,0.729,0
3.674,27,0.069,0,0,0,0
11.533,4,0.005,0,0,0,0
9.858,382,0.003,0,0,0,0
2.14,4,0.026,0,0,0,0
4.017,36,0.026,6.02,0,0.628,0
11.263,1256,0.005,5.481,0,0.521,0
7.529,653,0.01,3.69,0,0.566,0
4.633,36,0.007,0,0,0,0
5.2,35,0.008,0,0,0,0
2.093,22,0.065,3.961,0,0.645,0
6.209,55,0.011,5.37,0,0.703,0
2.648,5,0.028,3.146,0,0.851,0
6.111,4,0.013,0,0,0,0
11.225,552,0.002,6.005,0,0.645,0
3.013,23,0.04,3.385,14.414,0.652,0
5.159,23,0.005,4.22,135.991,0.701,0
7.588,147,0.017,0,0,0,0
5.502,148,0.024,0,0,0,0
2.761,7,0.018,4.338,0,0.633,0
4.441,20,0.05,7.505,0,0.369,0
3.069,16,0.049,1.874,15.165,0.665,0
12.719,369,0.01,4.366,17.806,0.5,0
9.572,10,0.004,0,0,0,0
3.324,11,0.019,4.688,31.148,0.795,0
4.009,167,0.026,3.075,26.457,0.601,0
6.711,421,0.018,3.154,76.667,0.473,0
6.658,133,0.007,0,0,0,0
1.946,4,0.016,2.418,61.373,0.597,0
5.683,12,0.007,3.316,56.815,0.731,0
12.07,4,0.012,0,0,0,0
5.936,75,0.023,2.153,21.518,0.743,0
1.535,13,0.169,4.66,18.505,0.508,0
3.392,54,0.082,2.082,21.908,0.639,0
6.487,204,0.017,0,0,0,0
2.765,5,0.04,0,0,0,0
9.475,4,0.009,0,0,0,0
2.738,58,0.07,3.58,0,0.724,0
2.849,52,0.022,0,0,0,0
12.343,452,0.007,4.79,24.989,0.39,0
4.795,41,0.012,4.86,28.478,0.693,0
4.474,86,0.037,2.28,25,0.587,0
5.697,130,0.017,4.063,0,0.763,0
9.346,423,0.005,4.413,0,0.551,0
2.63,22,0.023,0,0,0,0
6.383,4,0.004,0,0,0,0
7.906,426,0.023,4.321,0,0.626,0
6.044,58,0.007,0,0,0,0
5.248,27,0.014,0,0,0,0
8.023,234,0.01,3.899,27.832,0.56,0
1.831,5,0.013,3.253,50.942,0.515,0
5.291,22,0.013,0,0,0,0
4.818,35,0.024,3.378,24.478,0.643,0
3.839,23,0.061,3.67,0,0.378,0
2.034,4,0.028,1.645,30.472,0.785,0
6.655,161,0.023,3.403,13.686,0.641,0
4.548,50,0.013,0,0,0,0
3.268,21,0.008,5.338,0,0.66,0
8.624,243,0.024,1.979,0,0.489,0
2.119,11,0,0,0,0,0
3.027,23,0.022,2.079,42.186,0.784,0
4.344,37,0.027,3.675,19.471,0.655,0
4.531,22,0.009,2.972,31.377,0.729,0
4.255,4,0.005,0,0,0,0
11.796,524,0.017,0,0,0,0
9.154,235,0.017,4.509,13.877,0.658,0
4.273,60,0.032,3.083,25.015,0.607,0
4.214,74,0.036,0,0,0,0
4.18,4,0.011,0,0,0,0
3.149,9,0.017,3.2,34.204,0.614,0
18.917,4,0.003,0,0,0,0
7.572,281,0.011,2.201,0,0.52,0
4.622,8,0.016,3.525,29.587,0.664,0
3.811,51,0.055,1.42,0,0.617,0
7.164,85,0.012,0,0,0,0
5.799,46,0.028,0,0,0,0
7.077,256,0.008,3.524,0,0.415,0
6.913,192,0.011,4.251,40.484,0.662,0
4.394,22,0.003,0,0,0,0
10.033,156,0.014,3.297,0,0.599,0
10.557,1243,0.02,4.488,0,0.432,0
27.695,315,0.001,7.579,337.47,0.545,1
15.299,342,0.001,9.151,429.101,0.537,1
6.77,35,0.004,5.449,0,0.688,1
12.916,77,0.015,0,0,0,1
4.461,71,0.005,5.489,110.035,0.757,1
4.565,12,0.009,5.242,70.302,0.784,1
7.615,17,0.013,4.924,44.292,0.836,1
12.103,171,0.018,0,0,0,1
19.777,133,0.002,12.309,0,0.6,1
4.424,73,0.004,6.514,171.02,0.753,1
34.621,308,0.001,15.021,0,0.472,1
6.817,105,0.002,5.737,172.396,0.84,1
41.495,242,0.001,24.768,0,0.728,1
6.863,46,0.004,3.982,167.137,0.683,1
4.906,27,0.011,4.546,70.973,0.722,1
5.566,42,0.005,5.644,0,0.746,1
7.3,149,0.002,5.698,224.274,0.771,1
30.364,211,0.004,6.336,0,0.411,1
12.449,54,0.003,6.233,77.132,0.654,1
6.465,59,0.002,6.092,227.681,0.795,1
7.941,96,0.002,5.712,170.019,0.824,1
8.88,25,0.007,5.29,56.806,0.787,1
27.017,378,0.002,11.67,81.393,0.491,1
4.735,15,0.006,6.016,94.887,0.824,1
6.445,39,0.005,5.116,52.261,0.918,1
7.712,21,0.007,6.4,70.052,0.733,1
4.596,84,0.026,0,0,0,0
3.449,14,0.024,2.157,21.908,0.709,0
3.293,56,0.012,4.643,40.887,0.682,0
4.1,6,0.029,0,0,0,0
3.594,13,0.023,3.902,0,0.719,0
4.225,53,0.02,4.296,0,0.68,0
5.334,136,0.017,4.875,24.811,0.728,0
3.123,10,0.018,3.557,45.141,0.704,0
4.168,23,0.019,4.777,0,0.749,0
2.669,9,0.007,2.693,0,0.627,0
15.738,503,0.009,0,0,0,0
3.81,10,0.009,1.116,0,0.688,0
4.292,30,0.009,5.566,107.416,0.622,0
2.805,4,0.017,0,0,0,0
6.211,92,0.023,4.89,24.015,0.666,0
5.115,226,0.017,4.679,0,0.691,0
1.957,7,0.016,2.993,0,0.654,0
5.867,117,0.011,3.215,0,0.613,0
4.369,4,0.005,4.465,0,0.745,0
6.749,422,0.011,0,0,0,0
3.54,23,0.035,7.048,20.406,0.492,0
4.854,54,0.011,3.735,73.327,0.613,0
5.589,232,0.024,4.148,0,0.591,0
8.01,269,0.019,0,0,0,0
5.214,26,0.014,0,0,0,0
5.506,232,0.009,2.997,0,0.635,0
5.943,53,0.018,4.371,0,0.669,0
8.339,4,0.012,0,0,0,0
3.873,126,0.038,3.464,0,0.628,0
5.534,77,0.006,3.644,0,0.697,0
4.811,80,0.044,1.73,0,0.732,0
20.611,6,0.001,0,0,0,0
3.673,12,0.01,4.306,81.169,0.633,0
10.791,252,0.009,3.458,0,0.687,0
4.681,84,0.041,0,0,0,0
4.788,5,0.004,0,0,0,0
6.497,53,0.021,5.935,10.221,0.704,0
2.013,4,0.023,0,0,0,0
2.958,25,0.025,3.467,37.302,0.617,0
8.782,15,0.002,0,0,0,0
13.91,5,0.002,0,0,0,0
7.122,72,0.007,4.099,0,0.637,0
3.152,14,0.01,4.529,0,0.708,0
4.292,38,0.008,3.07,52.763,0.707,0
6.685,63,0.012,4.611,0,0.735,0
6.135,61,0.034,3.048,22.899,0.695,0
6.372,27,0.009,0,0,0,0
34.632,9,0.001,0,0,0,0
5.223,139,0.032,5.545,12.953,0.746,0
21.598,4,0.004,0,0,0,0
4.527,7,0.009,0,0,0,0
7.322,193,0.024,3.639,38.083,0.592,0
8.259,184,0.009,4.87,0,0.57,0
6.273,47,0.03,0,0,0,0
12.171,7,0.004,0,0,0,0
5.508,38,0.011,0,0,0,0
6.385,67,0.037,3.434,17.941,0.708,0
2.639,6,0.023,3.125,31.377,0.69,0
5.288,29,0.039,2.783,0,0.645,0
2.157,19,0.079,3.065,0,0.637,0
3.652,11,0.007,3.972,71.337,0.655,0
3.655,89,0.055,0,0,0,0
10.514,633,0.006,0,0,0,0
5.167,25,0.032,5.15,0,0.607,0
3.108,23,0.022,2.056,34.185,0.578,0
3.034,14,0.023,3.133,0,0.793,0
2.11,5,0.006,3.215,115.644,0.657,0
6.231,69,0.005,0,0,0,0
5.371,66,0.023,3.535,27.528,0.68,0
6.553,92,0.02,3.425,30.972,0.766,0
10.535,328,0.005,6.105,0,0.566,0
5.781,33,0.015,3.92,0,0.554,0
4.529,35,0.051,0,0,0,0
8.538,20,0.004,0,0,0,0
3.206,13,0.018,4.298,0,0.715,0
2.797,5,0.008,3.547,0,0.611,0
3.882,34,0.005,0,0,0,0
2.716,6,0.032,5.021,0,0.573,0
9.603,11,0.005,0,0,0,0
10.472,1253,0.006,4.038,36.573,0.441,0
9.557,389,0.008,0,0,0,0
4.01,13,0.01,4.465,0,0.651,0
2.959,52,0.054,2.004,0,0.76,0
3.888,41,0.015,5.046,62.724,0.695,0
6.942,131,0.008,0,0,0,0
6.114,41,0.011,2.431,0,0.638,0
2.332,4,0.011,0,0,0,0
6.157,173,0.013,3.029,36.227,0.62,0
6.808,37,0.016,3.9,22.059,0.734,0
3.945,29,0.009,3.972,92.303,0.639,0
4.766,39,0.013,2.143,0,0.65,0
2.8,11,0,2.416,0,0.536,0
3.569,23,0.013,0,0,0,0
4.495,70,0.06,4.412,12.208,0.585,0
11.453,452,0.011,4.939,0,0.619,0
4.4,43,0.039,4.759,0,0.598,0
3.404,38,0.017,3.249,64.659,0.578,0
4.101,12,0.008,0,0,0,0
6.03,4,0.003,3.324,0,0.595,0
4.097,41,0.01,0,0,0,0
4.89,110,0.056,0,0,0,0
2.546,10,0.014,4.827,30.82,0.624,0
3.681,15,0.02,3.76,0,0.627,0
6.968,93,0.005,5.605,0,0.829,0
3.175,4,0.029,0,0,0,0
7.217,229,0.011,0,0,0,0
6.869,25,0.007,0,0,0,0
10.767,402,0.006,4.323,0,0.594,0
1.804,8,0.031,1.467,46.52,0.653,0
5.462,68,0.014,3.01,0,0.697,0
6.967,214,0.022,0,0,0,0
3.297,16,0.008,0,0,0,0
4.391,49,0.017,2.012,21.908,0.66,0
10.649,257,0.013,4.111,33.604,0.657,0
12.599,8,0.003,0,0,0,0
13.493,503,0.017,5.315,0,0.491,0
6.011,93,0.028,0,0,0,0
7.369,254,0.028,0,0,0,0
6.926,42,0.008,6.297,0,0.67,0
4.102,14,0.025,0,0,0,0
3.966,162,0.049,2.916,13.529,0.607,0
1.997,4,0,3,0,0.547,0
